Make,Model,Year,Variant,Kms,Price,Doors,Kind,Location
Volkswagen,Voyage,2015,1.6 Trenline 101cv,63000,240000,4.0,Sedán,Santa Fe
Volkswagen,Polo,2018,1.6 Msi Trendline,11500,445000,5.0,Hatchback,Capital Federal
Ford,Fiesta Kinetic Design,2013,1.6 Design 120cv Titanium,113000,315000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ka,2011,1.6 Pulse Top 95cv,126000,150000,3.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Vento Variant,2012,2.5 Advance 170cv,120000,310000,4.0,Rural,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2013,1.6 Pack I 101cv,50000,195000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Gol,2011,1.4 Power 83cv,75650,145000,3.0,Hatchback,Capital Federal
Ford,Fiesta Kinetic Design,2011,1.6 Design Sedan 120cv Trend,48000,260000,4.0,Sedán,Bs.as. Costa Atlántica
Volkswagen,Golf,2017,2.0 Gti Tsi,7500,35000,5.0,Hatchback,Capital Federal
Volkswagen,Gol,2012,1.4 Power 83cv,64507,175000,3.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,109000,205500,5.0,SUV,Bs.as. G.b.a. Oeste
Volkswagen,Bora,2011,1.9 Trendline I 100cv,99000,260000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Gol,2013,1.4 Power 83cv 5 p,49000,165000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Ranger,2014,2.2 Cd 4x4 Xl Safety Tdci 125cv,89000,625000,2.0,Pick-Up,Bs.as. G.b.a. Norte
Volkswagen,Vento,2014,2.0 Sportline Tsi 200cv Bi-xenon Dgs,80000,515000,4.0,Sedán,Córdoba
Volkswagen,Fox,2011,1.6 Comfortline,87700,180000,5.0,Hatchback,Córdoba
Ford,Focus II,2013,1.6 Trend Sigma,78000,260000,5.0,Hatchback,Mendoza
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,93000,230000,5.0,Hatchback,Córdoba
Volkswagen,Bora,2013,2.0 Trendline 115cv,128000,274500,4.0,Sedán,Entre Ríos
Ford,Ranger,2012,3.0 Cd Superduty 4x4,193000,382000,2.0,Pick-Up,Bs.as. G.b.a. Norte
Volkswagen,Amarok,2012,2.0 Cd Tdi 122cv 4x4 Startline S34,130000,450000,4.0,Pick-Up,Córdoba
Volkswagen,Suran,2012,1.6 Imotion Trendline 11b,92000,240000,5.0,Monovolumen,Buenos Aires Interior
Ford,Focus III,2014,2.0 Se Plus Mt,83000,430000,5.0,Hatchback,Río Negro
Volkswagen,Fox,2011,1.6 Highline,138000,235000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Vento,2016,2.5 Advance Plus 170cv Tiptronic,64000,460000,4.0,Sedán,Capital Federal
Volkswagen,Golf,2018,1.4 Highline Tsi Dsg,8400,895000,5.0,Hatchback,Santa Fe
Ford,Focus III,2014,2.0 Se Plus Mt,42000,440000,5.0,Hatchback,Capital Federal
Volkswagen,Crossfox,2012,1.6 Comfortline,98500,220000,5.0,Hatchback,Buenos Aires Interior
Ford,Focus III,2014,1.6 S,31600,360000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,95000,270000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Amarok,2014,2.0 Cd Tdi 4x2 Highline Pack C33,130000,630000,4.0,Pick-Up,San Luis
Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,86700,260000,5.0,SUV,Capital Federal
Volkswagen,Vento,2013,2.0 Sportline Tsi 200cv Dgs,94500,450000,4.0,Sedán,Santa Fe
Ford,Ecosport,2013,1.6 S 110cv 4x2,48900,300000,5.0,SUV,Capital Federal
Volkswagen,Scirocco,2016,1.4 Tsi 160cv,50000,650000,2.0,Coupé,Bs.as. G.b.a. Sur
Volkswagen,Vento,2015,2.5 Advance Plus Tiptron 170cv,65000,409000,4.0,Sedán,Capital Federal
Ford,Mondeo,2014,2.0 Titanium Gi Ecoboost 240cv At,80000,600000,4.0,Sedán,Córdoba
Volkswagen,Vento,2011,2.5 Luxury Tiptronic 170cv,119000,360000,4.0,Sedán,Corrientes
Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x2 Trendline,65000,628000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Volkswagen,Gol,2014,1.4 Power 83cv 3 p,38000,140000,3.0,Hatchback,Córdoba
Volkswagen,Amarok,2012,2.0 Cd Tdi 180cv 4x2 Highline C33,107556,470000,4.0,Pick-Up,Bs.as. G.b.a. Sur
Volkswagen,Bora,2011,1.8 Highline T 180cv Cuero,91000,310000,4.0,Sedán,Buenos Aires Interior
Mercedes Benz,Clase C,2012,1.8 C250 Avantgardesport B.eff At,136986,620000,4.0,Sedán,Bs.as. G.b.a. Sur
Ford,Ka,2013,1.6 Pulse Top 95cv,61000,160000,3.0,Hatchback,Córdoba
Volkswagen,Tiguan,2011,2.0 Tsi Sport Style Tiptronic,116000,465000,5.0,SUV,Capital Federal
Volkswagen,Amarok,2012,2.0 Cd Tdi 122cv 4x2 Startline S22,174150,475000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Mercedes Benz,Clase C,2014,1.8 C200 City Edition B.eff At,80000,610000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Gol Trend,2017,1.6 Pack I 101cv 3p,32000,280000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2012,1.6 My10 Xls 4x2,102000,215000,5.0,SUV,Bs.as. G.b.a. Sur
Volkswagen,Gol Trend,2011,1.6 Pack Iii 101cv,138000,176000,5.0,Hatchback,Capital Federal
Volkswagen,Suran,2011,1.6 Comfortline 101cv 11a,88000,188000,5.0,Monovolumen,Bs.as. Costa Atlántica
Ford,Ranger,2012,3.2 Cd 4x4 Xlt Tdci 200cv,175000,580000,4.0,Pick-Up,Buenos Aires Interior
Volkswagen,Gol Trend,2015,1.6 Pack I 101cv,46000,259000,5.0,Hatchback,Santa Fe
Volkswagen,Gol Trend,2013,1.6 Pack Iii 101cv,70000,200000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Gol Country,2012,1.4 Power (aa+dh) 83cv,81000,169000,5.0,Rural,Capital Federal
Volkswagen,Vento,2014,2.0 Sportline Tsi 200cv,74500,500000,4.0,Sedán,Capital Federal
Volkswagen,Gol Trend,2015,1.6 Pack I 101cv 3p,57000,210000,3.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Vento,2012,2.5 Luxury 170cv,93500,340000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Suran,2015,1.6 Trendline Pro.cre.auto,16500,335000,5.0,Monovolumen,Buenos Aires Interior
Volkswagen,Bora,2012,2.0 Trendline 115cv Tiptronic,50125,259900,4.0,Sedán,Capital Federal
Ford,Ecosport,2013,1.6 Se 110cv 4x2,120000,310000,5.0,SUV,Bs.as. G.b.a. Sur
Ford,Ka,2011,1.0 Fly Viral Usb/bluetooth,105000,165000,3.0,Hatchback,Córdoba
Volkswagen,Bora,2013,1.8 Highline T 180cv,105000,265000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Vento,2011,2.0 Sportline Tsi 200cv,124000,400000,4.0,Sedán,Santa Fe
Volkswagen,Gol Trend,2013,1.6 Pack I 101cv,110000,195000,5.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Focus II,2012,1.6 Exe Sedan Style Sigma,80000,275000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Gol Trend,2015,1.6 Trendline 101cv 3p,27000,240000,3.0,Hatchback,Capital Federal
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,45000,915000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Ford,Focus II,2012,1.6 Trend Sigma,74000,230000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ranger,2014,3.2 Cd 4x4 Limited Tdci 200cv At,58200,650000,4.0,Pick-Up,Mendoza
Volkswagen,Saveiro,2015,1.6 Gp Ce Pack Electr.+seg.+ High,53000,310000,2.0,Pick-Up,Buenos Aires Interior
Ford,Focus III,2013,2.0 Titanium At6,54000,295000,5.0,Hatchback,Capital Federal
Ford,Ecosport,2011,2.0 My10 Xlt Plus 4wd 4x4,59000,265000,5.0,SUV,Bs.as. G.b.a. Sur
Volkswagen,Crossfox,2013,1.6 Highline Cuero Ll Alt,68000,235000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2011,2.0 My10 Xls 4x2,134900,215000,5.0,SUV,Buenos Aires Interior
Ford,Ecosport,2014,1.5 Se Tdci 90cv 4x2,91055,325000,5.0,SUV,Bs.as. G.b.a. Sur
Mercedes Benz,Clase GLK,2012,3.0 Glk300 4matic City 231cv At,48300,25000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2011,1.6 Pack I Plus 101cv,147000,159000,5.0,Hatchback,Capital Federal
Ford,Focus III,2015,1.6 S,32000,310000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2016,1.6 Trendline 101cv,46000,265000,5.0,Hatchback,Entre Ríos
Ford,Ranger,2013,2.2 Cd 4x2 Xl Safety Tdci 125cv,104500,425000,2.0,Pick-Up,Córdoba
Honda,CR-V,2011,2.4 Ex L At 4wd,140300,440000,5.0,SUV,Capital Federal
Volkswagen,Gol Trend,2012,1.6 Pack Iii 101cv I-motion,90000,185000,5.0,Hatchback,Capital Federal
Honda,Fit,2014,1.5 Ex-l Mt 120cv,46000,323000,5.0,Hatchback,Tucumán
Volkswagen,Gol,2012,1.4 Power 83cv,85000,170000,3.0,Hatchback,San Luis
Volkswagen,Bora,2013,1.8 Highline T 180cv Cuero,112000,330000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2011,1.6 Pack I Plus 101cv,50600,205000,5.0,Hatchback,Capital Federal
Ford,Ranger,2014,3.2 Cd 4x2 Xlt Tdci 200cv,122000,640000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Volkswagen,Gol,2012,1.4 Power Ps+ac 83cv,90000,155000,5.0,Hatchback,Capital Federal
Volkswagen,Vento,2013,2.5 Luxury 170cv,72000,325000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Passat,2011,3.2 V6 Fsi Highline Wood,140000,450000,4.0,Sedán,Bs.as. G.b.a. Norte
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,70500,198000,5.0,SUV,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2016,1.6 Sedan Se Plus 120cv,35000,315000,4.0,Sedán,Bs.as. G.b.a. Oeste
Ford,Ka,2014,1.6 Fly Viral 95cv,97000,155000,3.0,Hatchback,Bs.as. Costa Atlántica
Ford,Ka,2014,1.0 Fly Viral 63cv,61000,205000,3.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Suran,2013,1.6 Trendline,73200,258900,5.0,Monovolumen,Bs.as. G.b.a. Norte
Honda,Civic,2014,1.8 Lxs At 140cv,95000,390000,4.0,Sedán,Capital Federal
Ford,Ranger,2015,3.2 Cd 4x2 Xlt Tdci 200cv,85000,740000,4.0,Pick-Up,Mendoza
Volkswagen,Gol Trend,2014,1.6 Pack Ii 101cv,56000,230000,5.0,Hatchback,Bs.as. Costa Atlántica
Mercedes Benz,Clase A,2014,2.0 A 250 At Sport B.efficiency,48255,1170000,5.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Ecosport,2013,1.6 Titanium 110cv 4x2,83000,320000,5.0,SUV,Bs.as. G.b.a. Oeste
Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x2 Trendline B33,62000,670000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2013,1.6 Sedan S Plus 120cv,115000,250000,4.0,Sedán,Santa Fe
Ford,Ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,56000,370000,5.0,SUV,Capital Federal
Volkswagen,Voyage,2012,1.6 Comfortline 101cv,85000,170000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Gol,2012,1.4 Power Ps+ac 83cv,42000,160000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Ecosport,2011,1.6 My10 Xls 4x2,95800,239000,5.0,SUV,Bs.as. G.b.a. Sur
Ford,Focus II,2013,2.0 Exe Sedan Trend,83000,275000,4.0,Sedán,Córdoba
Ford,Focus III,2017,2.0 Se Plus Mt,21000,536000,5.0,Hatchback,Capital Federal
Volkswagen,Saveiro,2016,1.6 Gp Ce 101cv Safety,70000,290000,2.0,Pick-Up,Bs.as. G.b.a. Oeste
Ford,Ecosport,2013,2.0 Titanium 143cv 4x2,73200,408000,5.0,SUV,Córdoba
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,84000,900000,4.0,Pick-Up,Santa Fe
Volkswagen,Golf,2018,1.4 Comfortline Tsi Dsg,6500,785000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ka,2012,1.6 Pulse 95cv,79000,149000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Focus III,2016,2.0 Sedan Se Plus At6,31000,520000,4.0,Sedán,Capital Federal
Volkswagen,Fox,2014,1.6 Confortline,102000,190000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x4 Highline C34,100000,750000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,84000,261000,5.0,Hatchback,Bs.as. Costa Atlántica
Volkswagen,Gol Trend,2013,1.6 Pack Iii 101cv,55000,289000,5.0,Hatchback,Capital Federal
Ford,Focus III,2014,1.6 S,79000,310000,5.0,Hatchback,Capital Federal
Ford,Ecosport,2011,1.6 My10 Xls 4x2,94000,219000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Crossfox,2013,1.6 Comfortline,75000,239000,5.0,Hatchback,Capital Federal
Ford,Focus III,2014,2.0 Se Plus At6,78000,339000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2012,1.6 101cv,106500,193000,5.0,Hatchback,Bs.as. G.b.a. Sur
Honda,Civic,2012,1.8 Exs Mt 140cv,97000,330000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Suran,2015,1.6 Trendline Pro.cre.auto,80020,334900,5.0,Monovolumen,Capital Federal
Volkswagen,Voyage,2011,1.6 Highline 101cv,117000,187000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Passat,2012,2.0 Advance Tsi 211cv,69000,390000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Fox,2012,1.6 Comfortline,106000,200000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Focus II,2011,1.6 Style Sigma,89000,186000,5.0,Hatchback,Capital Federal
Ford,Fiesta Kinetic Design,2012,1.6 Design 120cv Titanium,95000,280000,5.0,Hatchback,Mendoza
Chrysler,PT Cruiser,2011,2.4 Touring,82000,189000,5.0,Hatchback,Capital Federal
Ford,Ranger,2014,3.2 Cd 4x2 Xlt Tdci 200cv,60000,560000,4.0,Pick-Up,Bs.as. G.b.a. Sur
Ford,Fiesta Kinetic Design,2014,1.6 Sedan S Plus 120cv,77000,260000,4.0,Sedán,Neuquén
Honda,Fit,2012,1.5 Ex-l At 120cv l12,43000,320000,5.0,Hatchback,Capital Federal
Volkswagen,Fox,2015,1.6 Comfortline Saf,42000,250000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Fiesta Kinetic Design,2014,1.6 Se Plus 120cv,45300,330000,5.0,Hatchback,Bs.as. G.b.a. Norte
Mercedes Benz,Clase E,2013,3.5 E350 Coupe Sport Facelift At,14000,55000,2.0,Coupé,Capital Federal
Volkswagen,Gol,2013,1.4 Power Ps+ac 83cv,80000,151000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Amarok,2012,2.0 Cd Tdi 4x2 Highline Pack C33,125000,499000,4.0,Pick-Up,Capital Federal
Ford,Focus III,2015,1.6 Sedan S,40000,370000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Passat Variant,2011,2.0 Luxury Tsi 211cv Dsg,145000,290000,5.0,Rural,Bs.as. G.b.a. Norte
Volkswagen,Bora,2014,2.0 Trendline 115cv,35000,265000,4.0,Sedán,Buenos Aires Interior
Ford,Fiesta Kinetic Design,2014,1.6 Sedan Se 120cv,69000,325000,4.0,Sedán,Buenos Aires Interior
Ford,Ecosport,2013,1.6 Titanium 110cv 4x2,67300,320000,5.0,SUV,Bs.as. G.b.a. Sur
Volkswagen,Gol Trend,2012,1.6 Pack I Plus 101cv,60000,220000,5.0,Hatchback,Capital Federal
Ford,Focus III,2017,1.6 S,16000,529900,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2017,1.6 Trendline 101cv 3p,26000,250000,3.0,Hatchback,Córdoba
Ford,Ranger,2012,2.2 Cd 4x4 Xl Safety Tdci 125cv,107000,488000,2.0,Pick-Up,Bs.as. G.b.a. Oeste
Ford,Ecosport,2015,2.0 Titanium 143cv 4x2,36900,460000,5.0,SUV,Bs.as. G.b.a. Norte
Ford,Ka,2013,1.6 Fly Viral 95cv,82000,148000,3.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Crossfox,2013,1.6 Comfortline,46050,245000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x2 Trendline At,34300,670000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Volkswagen,Gol Trend,2012,1.6 Pack I 101cv,106000,199000,5.0,Hatchback,Capital Federal
Ford,Fiesta,2011,1.6 Max One Ambiente Plus,95000,185000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Bora,2011,2.0 Trendline 115cv,99000,224900,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Voyage,2012,1.6 Comfortline 101cv,75000,210000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Saveiro,2013,1.6 Gp Ce Pack Electr.+seg.+ High,70000,285000,2.0,Pick-Up,Bs.as. G.b.a. Sur
Volkswagen,Tiguan,2013,2.0 Sport & Style Tsi 200cv Tiptronic,111000,510000,5.0,SUV,Capital Federal
Volkswagen,Passat,2011,2.0 Advance Tsi 211cv,70000,475000,4.0,Sedán,Buenos Aires Interior
Volkswagen,Crossfox,2012,1.6 Comfortline,65000,215000,5.0,Hatchback,Mendoza
Ford,Focus III,2014,2.0 Se Plus Mt,37000,350000,5.0,Hatchback,Santa Fe
Volkswagen,Fox,2013,1.6 Trendline,94000,197000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x2 Trendline At,79500,550000,4.0,Pick-Up,Bs.as. G.b.a. Sur
Volkswagen,Scirocco,2013,1.4 Tsi 160cv Dsg,51000,455000,2.0,Coupé,Tucumán
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,42000,425600,5.0,SUV,Buenos Aires Interior
Volkswagen,Fox,2014,1.6 Confortline Pack Saf,29000,280000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ranger,2016,2.2 Cd 4x2 Xl Safety Tdci 125cv,50000,575000,2.0,Pick-Up,Bs.as. G.b.a. Sur
Mercedes Benz,Clase GLE,2017,3.0 Gle400 Sport Coupe 4matic 333cv,29500,111000,5.0,SUV,Capital Federal
Volkswagen,Vento,2013,2.0 Luxury I 140cv Dsg,120000,365000,4.0,Sedán,Bs.as. G.b.a. Norte
Ford,Ka,2011,1.0 Fly Viral Usb/bluetooth,50052,170000,3.0,Hatchback,Bs.as. G.b.a. Norte
Ford,Ecosport,2015,1.6 Freestyle 110cv 4x2,19000,445000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Gol,2012,1.4 Power 83cv,78000,135000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Fiesta Kinetic Design,2016,1.6 Se 120cv,31000,310000,5.0,Hatchback,Capital Federal
Volkswagen,Vento,2015,2.0 Advance I 110cv Summer Package,82000,380000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Gol,2012,1.4 Power Ps+ac 83cv,85000,160000,5.0,Hatchback,Córdoba
Ford,Focus III,2016,2.0 Sedan Se,37000,479000,4.0,Sedán,Bs.as. G.b.a. Sur
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,95000,245000,5.0,SUV,Bs.as. G.b.a. Sur
Ford,Focus III,2014,1.6 Sedan S,59000,290000,4.0,Sedán,Bs.as. G.b.a. Norte
Ford,Ranger,2014,3.2 Cd 4x4 Xlt Tdci 200cv,80000,555000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2014,1.6 Sedan Titanium Powershift 120cv,43000,350000,4.0,Sedán,Santa Cruz
Volkswagen,Amarok,2013,2.0 Cd Tdi 180cv 4x2 Highline C33,160000,640000,4.0,Pick-Up,Bs.as. Costa Atlántica
Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,92500,230000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Volkswagen,Gol Trend,2013,1.6 Pack Iii 101cv,120000,215000,5.0,Hatchback,Santa Fe
Ford,Fiesta Kinetic Design,2013,1.6 Design 120cv Titanium,96000,271000,5.0,Hatchback,Tucumán
Ford,Fiesta Kinetic Design,2013,1.6 Design 120cv Titanium,117000,290000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Ecosport,2013,1.6 Titanium 110cv 4x2,60000,355000,5.0,SUV,Bs.as. G.b.a. Norte
Ford,Fiesta Kinetic Design,2014,1.6 Se Plus 120cv,93000,277500,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,The Beetle,2014,1.4 Design Dsg,47000,459000,3.0,Hatchback,Capital Federal
Volkswagen,Bora,2011,1.8 Highline T Tiptronic Cuero,85000,310000,4.0,Sedán,Neuquén
Volkswagen,Voyage,2014,1.6 Comfortline Plus 2 101cv,72500,195000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Voyage,2015,1.6 Comfortline 101cv,47000,265000,4.0,Sedán,Capital Federal
Volkswagen,Fox,2012,1.6 Highline,101000,260000,5.0,Hatchback,Bs.as. G.b.a. Oeste
Ford,Ka,2012,1.0 Fly Viral 63cv,86000,180000,3.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Gol Trend,2013,1.6 Pack Iii 101cv I-motion,70000,250000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Vento,2011,2.5 Luxury Tiptronic 170cv,141000,340000,4.0,Sedán,Bs.as. Costa Atlántica
Ford,Focus II,2012,1.6 Trend Sigma,120000,230000,5.0,Hatchback,Bs.as. G.b.a. Norte
Volkswagen,Amarok,2011,2.0 Cd Tdi 163cv 4x2 Starline St3,155000,420000,4.0,Pick-Up,Buenos Aires Interior
Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,48600,330000,5.0,SUV,Bs.as. G.b.a. Sur
Ford,Ecosport,2011,1.6 My10 Xls 4x2,83000,190000,5.0,SUV,Capital Federal
Honda,Civic,2014,1.8 Lxs At 140cv,33000,389000,4.0,Sedán,Capital Federal
Ford,Fiesta Kinetic Design,2014,1.6 Titanium Powershift 120cv,32000,365000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2017,1.6 Titanium 110cv 4x2,19500,565000,5.0,SUV,Buenos Aires Interior
Volkswagen,Gol,2012,1.4 Power Ps+ac 83cv,63000,164000,5.0,Hatchback,Capital Federal
Volkswagen,Tiguan,2011,2.0 Exclusive Tsi 200cv Tiptronic,110000,515000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x4 Highline C34,94000,750000,4.0,Pick-Up,Córdoba
Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x2 Dark Label At,96000,770000,4.0,Pick-Up,Misiones
Mercedes Benz,Clase C,2011,1.8 C200 Cgi Mt Blueefficiency,97000,420000,4.0,Sedán,Capital Federal
Volkswagen,Golf,2015,1.4 Comfortline Tsi Dsg,30000,575000,5.0,Hatchback,Capital Federal
Volkswagen,Saveiro,2012,1.6 Ce 101cv Pack Electr. + Seg.,80000,235000,2.0,Pick-Up,Buenos Aires Interior
Ford,Focus II,2012,1.6 Style Sigma,90000,270000,5.0,Hatchback,Córdoba
Volkswagen,Bora,2011,2.0 Trendline 115cv,93000,254900,4.0,Sedán,Bs.as. G.b.a. Sur
Ford,Focus III,2013,2.0 Sedan Titanium Mt,60000,410000,4.0,Sedán,Bs.as. G.b.a. Sur
Volkswagen,Amarok,2012,2.0 Cd Tdi 163cv 4x2 Trendline 2t2,108000,480000,4.0,Pick-Up,Bs.as. G.b.a. Sur
Volkswagen,Vento,2013,2.5 Luxury 170cv,89000,305000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Suran,2011,1.6 Comfortline 101cv 11a,114000,180000,5.0,Monovolumen,Córdoba
Volkswagen,Fox,2011,1.6 Highline,119200,195000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Suran,2015,1.6 Highline 101cv,64000,350000,5.0,Monovolumen,Bs.as. G.b.a. Sur
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,44000,449000,5.0,SUV,Santa Fe
Mercedes Benz,Clase C,2014,1.8 C250 Avantgardesport B.eff At,75000,653000,4.0,Sedán,Bs.as. G.b.a. Norte
Volkswagen,Bora,2013,1.8 Highline T 180cv Cuero,114000,315000,4.0,Sedán,Bs.as. G.b.a. Oeste
Volkswagen,Amarok,2011,2.0 Cd Tdi 163cv 4x4 Highline 1h0,185000,430000,4.0,Pick-Up,Bs.as. G.b.a. Norte
Volkswagen,Bora,2011,1.9 Trendline I 100cv,98000,260000,4.0,Sedán,Capital Federal
Ford,Ecosport,2015,2.0 Titanium 143cv 4x2,21959,390000,5.0,SUV,Córdoba
Volkswagen,Fox,2015,1.6 Comfortline Saf,35000,255000,5.0,Hatchback,Buenos Aires Interior
Ford,Focus II,2013,1.6 Style Sigma,118000,240000,5.0,Hatchback,Capital Federal
Ford,Focus III,2014,2.0 Se,59000,310000,5.0,Hatchback,Jujuy
Volkswagen,Fox,2013,1.6 Comfortline,80000,210000,5.0,Hatchback,Bs.as. G.b.a. Norte
Honda,CR-V,2012,2.4 Lx 2wd 185cv At,62234,565000,5.0,SUV,Entre Ríos
Ford,Fiesta Kinetic Design,2014,1.6 Design 120cv Titanium,43000,385000,5.0,Hatchback,Bs.as. G.b.a. Sur
Volkswagen,Gol Trend,2015,1.6 Highline 101cv 3p,36000,215000,3.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ecosport,2014,2.0 Titanium 143cv 4x2,37500,410000,5.0,SUV,Bs.as. G.b.a. Norte
Volkswagen,The Beetle,2016,1.4 Tsi Design,14000,14100,3.0,Hatchback,Capital Federal
Ford,Focus III,2013,1.6 S,58000,310000,5.0,Hatchback,Bs.as. G.b.a. Sur
Ford,Ka,2013,1.0 Fly Viral 63cv,92000,180000,3.0,Hatchback,Buenos Aires Interior
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x2 Highline Pack At C34,50500,835000,4.0,Pick-Up,Buenos Aires Interior
Ford,Ranger,2015,3.2 Cd 4x4 Limited Tdci 200cv At,64000,700000,4.0,Pick-Up,Bs.as. G.b.a. Oeste
Honda,CR-V,2011,2.4 Ex L At 4wd,99800,480000,5.0,SUV,Bs.as. G.b.a. Oeste
